Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   18816/605184      Sky_DrawSkyBox [36]
                0.01    0.02  586368/605184      Obj3D_BindTexture [33]
[42]     1.5    0.01    0.02  605184         GfxApi_BindTex [42]
                0.02    0.00  605184/3010767     GfxApi_WriteOpcode [28]
                0.00    0.00  605184/1823116     GfxApi_WriteSInt [52]
-----------------------------------------------
                0.00    0.00   11166/1007894     GfxApi_Translate3 [84]
                0.00    0.00   29776/1007894     GfxApi_Rotate3 [68]
                0.00    0.00   52520/1007894     GfxApi_Color [77]
                0.01    0.00  225280/1007894     GfxApi_TexCoord2 [59]
                0.01    0.00  337920/1007894     GfxApi_Vec3 [57]
                0.01    0.00  351232/1007894     GfxApi_TransformMatrixd [49]
[43]     1.3    0.03    0.00 1007894         GfxApi_WriteFloat [43]
-----------------------------------------------
                0.03    0.00   75264/75264       Sky_DrawSkyBox [36]
[44]     1.3    0.03    0.00   75264         Sky_MakeSkyVec [44]
-----------------------------------------------
                0.00    0.00       8/37642       Prim_NewPrimative [93]
                0.03    0.00   37634/37642       Prim_ApplyPrim [46]
[45]     1.3    0.03    0.00   37642         Prim_Opts [45]
-----------------------------------------------
                                                 <spontaneous>
[46]     1.3    0.00    0.03                 Prim_ApplyPrim [46]
                0.03    0.00   37634/37642       Prim_Opts [45]
-----------------------------------------------
                0.00    0.00   18816/605184      Sky_DrawSkyBox [36]
                0.00    0.00   28160/605184      Obj3D_RenderSprite [30]
                0.00    0.00   56448/605184      Prim_RenderCube [35]
                0.00    0.00  100352/605184      Prim_RenderCylinder [29]
                0.00    0.01  401408/605184      Prim_RenderSphere [11]
[47]     0.9    0.00    0.02  605184         GfxApi_Begin [47]
                0.02    0.00  605184/3010767     GfxApi_WriteOpcode [28]
                0.00    0.00  605184/1823116     GfxApi_WriteSInt [52]
-----------------------------------------------
                0.00    0.00   18816/605184      Sky_DrawSkyBox [36]
                0.00    0.00   28160/605184      Obj3D_RenderSprite [30]
                0.00    0.00   56448/605184      Prim_RenderCube [35]
                0.00    0.00  100352/605184      Prim_RenderCylinder [29]
                0.00    0.01  401408/605184      Prim_RenderSphere [11]
[48]     0.9    0.00    0.02  605184         GfxApi_End [48]
                0.02    0.00  605184/3010767     GfxApi_WriteOpcode [28]
                0.00    0.00  605184/1823116     GfxApi_WriteSInt [52]
-----------------------------------------------
                0.00    0.00    3136/21952       Obj3D_RenderGroup <cycle 1> [75]
                0.01    0.01   18816/21952       Prim_RenderPrimative [10]
[49]     0.9    0.01    0.01   21952         GfxApi_TransformMatrixd [49]
                0.01    0.00  351232/1007894     GfxApi_WriteFloat [43]
                0.00    0.00   43904/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00     164/52120       Render_Frame [4]
                0.00    0.02   51956/52120       UICon_Draw [37]
[50]     0.9    0.00    0.02   52120         GfxApi_Show [50]
                0.02    0.00   52120/54124       GfxApi_WriteString [56]
                0.00    0.00   52120/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00   18816/605184      Sky_DrawSkyBox [36]
                0.00    0.00   28160/605184      Obj3D_RenderSprite [30]
                0.00    0.00   56448/605184      Prim_RenderCube [35]
                0.00    0.00  100352/605184      Prim_RenderCylinder [29]
                0.00    0.01  401408/605184      Prim_RenderSphere [11]
[51]     0.8    0.01    0.02  605184         GfxApi_UnbindTex [51]
                0.02    0.00  605184/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00     120/1823116     GfxApi_Texture [70]
                0.00    0.00    7444/1823116     GfxApi_Perspective [69]
                0.00    0.00  605184/1823116     GfxApi_Begin [47]
                0.00    0.00  605184/1823116     GfxApi_End [48]
                0.00    0.00  605184/1823116     GfxApi_BindTex [42]
[52]     0.8    0.01    0.01 1823116         GfxApi_WriteSInt [52]
                0.01    0.00 1823058/1823058     GfxApi_WriteSByte [61]
                0.00    0.00      58/58          GfxApi_WriteSShort [130]
-----------------------------------------------
                0.02    0.00 1753168/1753168     GfxFont_DrawChar [12]
[53]     0.8    0.02    0.00 1753168         GfxFont_FetchFrag [53]
                0.00    0.00      63/63          GfxFont_RenderCell [129]
                0.00    0.00       3/33          Tex_AllocTexnum [131]
-----------------------------------------------
                0.00    0.00   28160/586368      Obj3D_RenderSprite [30]
                0.00    0.00   56448/586368      Prim_RenderCube [35]
                0.00    0.00  100352/586368      Prim_RenderCylinder [29]
                0.01    0.01  401408/586368      Prim_RenderSphere [11]
[54]     0.8    0.01    0.01  586368         Obj3D_SelectTexture [54]
                0.01    0.00  567552/567552      Obj3D_SelectTextureR [62]
-----------------------------------------------
                0.00    0.00     328/145548      GfxApi_FontSize [89]
                0.00    0.00     328/145548      GfxApi_Translate [90]
                0.00    0.00    3680/145548      GfxApi_FontSize2 [83]
                0.00    0.00    6704/145548      GfxApi_FillSquare [79]
                0.00    0.00    7360/145548      GfxApi_TextColor [78]
                0.00    0.00   22908/145548      GfxApi_SetRange [74]
                0.01    0.00  104240/145548      GfxApi_MoveTo [58]
[55]     0.8    0.02    0.00  145548         GfxApi_WriteSLong [55]
-----------------------------------------------
                0.00    0.00    2004/54124       GfxApi_SetFont [80]
                0.02    0.00   52120/54124       GfxApi_Show [50]
[56]     0.8    0.02    0.00   54124         GfxApi_WriteString [56]
-----------------------------------------------
                0.01    0.01  112640/112640      Obj3D_RenderSprite [30]
[57]     0.7    0.01    0.01  112640         GfxApi_Vec3 [57]
                0.01    0.00  337920/1007894     GfxApi_WriteFloat [43]
                0.00    0.00  112640/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00     164/52120       Render_Frame [4]
                0.00    0.02   51956/52120       UICon_Draw [37]
[58]     0.7    0.00    0.02   52120         GfxApi_MoveTo [58]
                0.01    0.00  104240/145548      GfxApi_WriteSLong [55]
                0.00    0.00   52120/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.01    0.01  112640/112640      Obj3D_RenderSprite [30]
[59]     0.6    0.01    0.01  112640         GfxApi_TexCoord2 [59]
                0.01    0.00  225280/1007894     GfxApi_WriteFloat [43]
                0.00    0.00  112640/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                                                 <spontaneous>
[60]     0.5    0.00    0.01                 Obj3D_MoveObj [60]
                0.00    0.01    3136/40704       Obj3D_MoveInner [17]
                0.00    0.00    3136/78370       ObjSK_SetSlot [71]
                0.00    0.00    9408/3272105     ObjSK_GetSlot [34]
                0.00    0.00    3136/72098       Obj3D_WrapVec [98]
-----------------------------------------------
                0.01    0.00 1823058/1823058     GfxApi_WriteSInt [52]
[61]     0.4    0.01    0.00 1823058         GfxApi_WriteSByte [61]
-----------------------------------------------
                               93824             Obj3D_SelectTextureR [62]
                0.01    0.00  567552/567552      Obj3D_SelectTexture [54]
[62]     0.4    0.01    0.00  567552+93824   Obj3D_SelectTextureR [62]
                               93824             Obj3D_SelectTextureR [62]
-----------------------------------------------
                0.00    0.00   15680/43840       Prim_RenderPrimative [10]
                0.01    0.00   28160/43840       Obj3D_RenderSprite [30]
[63]     0.4    0.01    0.00   43840         Obj3D_PushTexture [63]
-----------------------------------------------
                                                 <spontaneous>
[64]     0.4    0.01    0.00                 TyFcn_VectorIs [64]
-----------------------------------------------
                                                 <spontaneous>
[65]     0.4    0.01    0.00                 TyObj_GetSlot [65]
-----------------------------------------------
                                                 <spontaneous>
[66]     0.4    0.01    0.00                 glColor4f@16 [66]
-----------------------------------------------
                                                 <spontaneous>
[67]     0.4    0.01    0.00                 glVertex2f@8 [67]
-----------------------------------------------
                0.01    0.00    7444/7444        Render3D_Frame [6]
[68]     0.3    0.01    0.00    7444         GfxApi_Rotate3 [68]
                0.00    0.00   29776/1007894     GfxApi_WriteFloat [43]
                0.00    0.00    7444/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.01    0.00    3722/3722        Render3D_Frame [6]
[69]     0.2    0.01    0.00    3722         GfxApi_Perspective [69]
                0.00    0.00    3722/3010767     GfxApi_WriteOpcode [28]
                0.00    0.00    7444/1823116     GfxApi_WriteSInt [52]
-----------------------------------------------
                0.00    0.00       1/30          Render_Init [86]
                0.00    0.00      29/30          Obj3D_LoadImage [14]
[70]     0.2    0.00    0.01      30         GfxApi_Texture [70]
                0.01    0.00      30/30          GfxApi_ReadSLong [72]
                0.00    0.00      60/3010767     GfxApi_WriteOpcode [28]
                0.00    0.00     120/1823116     GfxApi_WriteSInt [52]
                0.00    0.00      30/30          GfxApi_WriteData [132]
-----------------------------------------------
                0.00    0.00      98/78370       Obj3D_MoveInner [17]
                0.00    0.00    3136/78370       Obj3D_MoveObj [60]
                0.00    0.00    6272/78370       Render3D_Frame [6]
                0.00    0.00   68864/78370       Obj3D_DoMove [19]
[71]     0.2    0.01    0.00   78370         ObjSK_SetSlot [71]
-----------------------------------------------
                0.01    0.00      30/30          GfxApi_Texture [70]
[72]     0.2    0.01    0.00      30         GfxApi_ReadSLong [72]
-----------------------------------------------
                                                 <spontaneous>
[73]     0.2    0.01    0.00                 Obj3D_BoxCollideP [73]
-----------------------------------------------
                0.00    0.00    1676/5727        UICon_Draw [37]
                0.00    0.00    4051/5727        Render_Frame [4]
[74]     0.1    0.00    0.00    5727         GfxApi_SetRange [74]
                0.00    0.00   22908/145548      GfxApi_WriteSLong [55]
                0.00    0.00    5727/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                                3136             Obj3D_RenderObj <cycle 1> [9]
[75]     0.1    0.00    0.00    3136         Obj3D_RenderGroup <cycle 1> [75]
                0.00    0.00    3136/21952       GfxApi_TransformMatrixd [49]
                0.00    0.00    3136/27350       GfxApi_PushMatrix [82]
                0.00    0.00    3136/27350       GfxApi_PopMatrix [81]
                                6272             Obj3D_RenderObj <cycle 1> [9]
-----------------------------------------------
                0.00    0.00  112640/112640      Obj3D_RenderSprite [30]
[76]     0.1    0.00    0.00  112640         GfxApi_Point [76]
                0.00    0.00  112640/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00    3722/13130       Render3D_Frame [6]
                0.00    0.00    9408/13130       Prim_RenderCube [35]
[77]     0.1    0.00    0.00   13130         GfxApi_Color [77]
                0.00    0.00   52520/1007894     GfxApi_WriteFloat [43]
                0.00    0.00   13130/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00     164/1840        Render_Frame [4]
                0.00    0.00    1676/1840        UICon_Draw [37]
[78]     0.0    0.00    0.00    1840         GfxApi_TextColor [78]
                0.00    0.00    7360/145548      GfxApi_WriteSLong [55]
                0.00    0.00    1840/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00    1676/1676        UICon_Draw [37]
[79]     0.0    0.00    0.00    1676         GfxApi_FillSquare [79]
                0.00    0.00    6704/145548      GfxApi_WriteSLong [55]
                0.00    0.00    1676/3010767     GfxApi_WriteOpcode [28]
                0.00    0.00    6704/6704        GfxApi_WriteUByte [103]
-----------------------------------------------
                0.00    0.00     328/2004        Render_Frame [4]
                0.00    0.00    1676/2004        UICon_Draw [37]
[80]     0.0    0.00    0.00    2004         GfxApi_SetFont [80]
                0.00    0.00    2004/54124       GfxApi_WriteString [56]
                0.00    0.00    2004/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00    1676/27350       Render_PopState [91]
                0.00    0.00    3136/27350       Obj3D_RenderGroup <cycle 1> [75]
                0.00    0.00    3722/27350       Render3D_Frame [6]
                0.00    0.00   18816/27350       Prim_RenderPrimative [10]
[81]     0.0    0.00    0.00   27350         GfxApi_PopMatrix [81]
                0.00    0.00   27350/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00    1676/27350       Render_PushState [92]
                0.00    0.00    3136/27350       Obj3D_RenderGroup <cycle 1> [75]
                0.00    0.00    3722/27350       Render3D_Frame [6]
                0.00    0.00   18816/27350       Prim_RenderPrimative [10]
[82]     0.0    0.00    0.00   27350         GfxApi_PushMatrix [82]
                0.00    0.00   27350/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00     164/1840        Render_Frame [4]
                0.00    0.00    1676/1840        UICon_Draw [37]
[83]     0.0    0.00    0.00    1840         GfxApi_FontSize2 [83]
                0.00    0.00    3680/145548      GfxApi_WriteSLong [55]
                0.00    0.00    1840/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00    3722/3722        Render3D_Frame [6]
[84]     0.0    0.00    0.00    3722         GfxApi_Translate3 [84]
                0.00    0.00   11166/1007894     GfxApi_WriteFloat [43]
                0.00    0.00    3722/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00    7194/7194        Obj3D_MoveInner [17]
[85]     0.0    0.00    0.00    7194         Obj3D_ObjBoxSlidePlane [85]
                0.00    0.00   21582/3272105     ObjSK_GetSlot [34]
-----------------------------------------------
                0.00    0.00       1/1           WinMain@16 [2]
[86]     0.0    0.00    0.00       1         Render_Init [86]
                0.00    0.00       1/30          GfxApi_Texture [70]
                0.00    0.00       1/1           ObjSK_Init [158]
                0.00    0.00       1/1           Render3D_Init [160]
                0.00    0.00       1/1           Obj3D_Init [153]
                0.00    0.00       1/1           UICon_Print [162]
-----------------------------------------------
                0.00    0.00    3887/3887        Render_Frame [4]
[87]     0.0    0.00    0.00    3887         GfxApi_BeginDrawing [87]
                0.00    0.00    3887/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00    3887/3887        Render_Frame [4]
[88]     0.0    0.00    0.00    3887         GfxApi_EndDrawing [88]
                0.00    0.00    3887/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00     164/164         Render_Frame [4]
[89]     0.0    0.00    0.00     164         GfxApi_FontSize [89]
                0.00    0.00     328/145548      GfxApi_WriteSLong [55]
                0.00    0.00     164/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00     164/164         Render_Frame [4]
[90]     0.0    0.00    0.00     164         GfxApi_Translate [90]
                0.00    0.00     328/145548      GfxApi_WriteSLong [55]
                0.00    0.00     164/3010767     GfxApi_WriteOpcode [28]
-----------------------------------------------
                0.00    0.00    1676/1676        UICon_Draw [37]
[91]     0.0    0.00    0.00    1676         Render_PopState [91]
                0.00    0.00    1676/27350       GfxApi_PopMatrix [81]
                0.00    0.00    1676/1676        Render_PopClip [115]
-----------------------------------------------
                0.00    0.00    1676/1676        UICon_Draw [37]
[92]     0.0    0.00    0.00    1676         Render_PushState [92]
                0.00    0.00    1676/27350       GfxApi_PushMatrix [82]
                0.00    0.00    1676/1676        Render_PushClip [116]
-----------------------------------------------
                                                 <spontaneous>
[93]     0.0    0.00    0.00                 Prim_NewPrimative [93]
                0.00    0.00       8/37642       Prim_Opts [45]
-----------------------------------------------
                0.00    0.00    2141/89847       Render3D_Frame [6]
                0.00    0.00   43840/89847       Obj3D_RenderObj <cycle 1> [9]
                0.00    0.00   43866/89847       Obj3D_RunPhys [20]
[97]     0.0    0.00    0.00   89847         ObjSK_Send [97]
-----------------------------------------------
                0.00    0.00      98/72098       Obj3D_MoveInner [17]
                0.00    0.00    3136/72098       Obj3D_MoveObj [60]
                0.00    0.00   68864/72098       Obj3D_DoMove [19]
[98]     0.0    0.00    0.00   72098         Obj3D_WrapVec [98]
-----------------------------------------------
                0.00    0.00   15680/43840       Prim_RenderPrimative [10]
                0.00    0.00   28160/43840       Obj3D_RenderSprite [30]
[99]     0.0    0.00    0.00   43840         Obj3D_PopTexture [99]
-----------------------------------------------
                0.00    0.00    8922/41835       Render_Frame [4]
                0.00    0.00   32913/41835       Render3D_Frame [6]
[100]    0.0    0.00    0.00   41835         Render_PollKey [100]
-----------------------------------------------
                0.00    0.00    9420/28236       Obj3D_GroupOpts [102]
                0.00    0.00   18816/28236       Obj3D_ApplyGroup [262]
[101]    0.0    0.00    0.00   28236         ELEM_OBJTYPEPi [101]
-----------------------------------------------
                0.00    0.00       3/9411        Obj3D_NewGroup [270]
                0.00    0.00    9408/9411        Obj3D_ApplyGroup [262]
[102]    0.0    0.00    0.00    9411         Obj3D_GroupOpts [102]
                0.00    0.00    9420/28236       ELEM_OBJTYPEPi [101]
-----------------------------------------------
                0.00    0.00    6704/6704        GfxApi_FillSquare [79]
[103]    0.0    0.00    0.00    6704         GfxApi_WriteUByte [103]
-----------------------------------------------
                0.00    0.00    5891/5891        GfxFont_SetFont [105]
[104]    0.0    0.00    0.00    5891         GfxFont_FindFont [104]
-----------------------------------------------
                0.00    0.00    5891/5891        gfxdev_opcode [5]
[105]    0.0    0.00    0.00    5891         GfxFont_SetFont [105]
                0.00    0.00    5891/5891        GfxFont_FindFont [104]
-----------------------------------------------
                0.00    0.00    4224/4224        GfxFont_RenderCell [129]
[106]    0.0    0.00    0.00    4224         GfxFont_GetCellBit [106]
-----------------------------------------------
                0.00    0.00    3887/3887        GfxDrv_BeginDrawing [108]
[107]    0.0    0.00    0.00    3887         Draw_SetSolid2_2D [107]
-----------------------------------------------
                0.00    0.00    3887/3887        gfxdev_opcode [5]
[108]    0.0    0.00    0.00    3887         GfxDrv_BeginDrawing [108]
                0.00    0.00    3887/3887        Draw_SetSolid2_2D [107]
-----------------------------------------------
                0.00    0.00    3887/3887        gfxdev_opcode [5]
[109]    0.0    0.00    0.00    3887         GfxDrv_EndDrawing [109]
-----------------------------------------------
                0.00    0.00    3887/3887        Render_Frame [4]
[110]    0.0    0.00    0.00    3887         UICon_Think [110]
                0.00    0.00      22/22          UICon_IChar [135]
-----------------------------------------------
                0.00    0.00    3886/3886        gfxdev_opcode [5]
[111]    0.0    0.00    0.00    3886         GfxDev_Translate [111]
-----------------------------------------------
                0.00    0.00    3722/3722        gfxdev_opcode [5]
[112]    0.0    0.00    0.00    3722         GfxDev_SetPerspective_3D [112]
-----------------------------------------------
                0.00    0.00    3485/3485        UICon_Print [162]
[113]    0.0    0.00    0.00    3485         UICon_WChar [113]
                0.00    0.00      67/67          UICon_ScrollUp [127]
-----------------------------------------------
                0.00    0.00    1676/1676        gfxdev_opcode [5]
[114]    0.0    0.00    0.00    1676         GfxDrv_FillSquare [114]
-----------------------------------------------
                0.00    0.00    1676/1676        Render_PopState [91]
[115]    0.0    0.00    0.00    1676         Render_PopClip [115]
-----------------------------------------------
                0.00    0.00    1676/1676        Render_PushState [92]
[116]    0.0    0.00    0.00    1676         Render_PushClip [116]
-----------------------------------------------
                0.00    0.00     333/333         GfxDrv_MainWndProc@16 [233]
[117]    0.0    0.00    0.00     333         GfxDev_Key_Event [117]
                0.00    0.00     333/333         keyb_handler [120]
-----------------------------------------------
                0.00    0.00     333/333         GfxDrv_MainWndProc@16 [233]
[118]    0.0    0.00    0.00     333         GfxDrv_MapKey [118]
-----------------------------------------------
                0.00    0.00     333/333         keyb_handler [120]
[119]    0.0    0.00    0.00     333         chkmap [119]
-----------------------------------------------
                0.00    0.00     333/333         GfxDev_Key_Event [117]
[120]    0.0    0.00    0.00     333         keyb_handler [120]
                0.00    0.00     333/333         chkmap [119]
-----------------------------------------------
                0.00    0.00       1/316         ObjSK_Render [279]
                0.00    0.00     315/316         Render3D_RenderObj [302]
[121]    0.0    0.00    0.00     316         Prim_Show [121]
-----------------------------------------------
                0.00    0.00     300/300         Render3D_RenderObj [302]
[122]    0.0    0.00    0.00     300         Prim_Hide [122]
-----------------------------------------------
                0.00    0.00       2/166         ObjSK_Init [158]
                0.00    0.00     164/166         ObjSK_RenderObject [125]
[123]    0.0    0.00    0.00     166         SYMGi [123]
-----------------------------------------------
                0.00    0.00     164/164         Render_Frame [4]
[124]    0.0    0.00    0.00     164         ObjSK_Frame [124]
                0.00    0.00     164/164         ObjSK_RenderObject [125]
-----------------------------------------------
                0.00    0.00     164/164         ObjSK_Frame [124]
[125]    0.0    0.00    0.00     164         ObjSK_RenderObject [125]
                0.00    0.00     164/166         SYMGi [123]
-----------------------------------------------
                                 150             Obj3D_SpriteOpts <cycle 2> [39]
[126]    0.0    0.00    0.00     150         Obj3D_NewSprite <cycle 2> [126]
                                 153             Obj3D_SpriteOpts <cycle 2> [39]
-----------------------------------------------
                0.00    0.00      67/67          UICon_WChar [113]
[127]    0.0    0.00    0.00      67         UICon_ScrollUp [127]
-----------------------------------------------
                0.00    0.00      63/63          GfxFont_RenderCell [129]
[128]    0.0    0.00    0.00      63         GfxFont_FetchChar [128]
-----------------------------------------------
                0.00    0.00      63/63          GfxFont_FetchFrag [53]
[129]    0.0    0.00    0.00      63         GfxFont_RenderCell [129]
                0.00    0.00    4224/4224        GfxFont_GetCellBit [106]
                0.00    0.00      63/63          GfxFont_FetchChar [128]
-----------------------------------------------
                0.00    0.00      58/58          GfxApi_WriteSInt [52]
[130]    0.0    0.00    0.00      58         GfxApi_WriteSShort [130]
-----------------------------------------------
                0.00    0.00       3/33          GfxFont_FetchFrag [53]
                0.00    0.00      30/33          Tex_LoadTexture2 [23]
[131]    0.0    0.00    0.00      33         Tex_AllocTexnum [131]
-----------------------------------------------
                0.00    0.00      30/30          GfxApi_Texture [70]
[132]    0.0    0.00    0.00      30         GfxApi_WriteData [132]
-----------------------------------------------
                0.00    0.00      30/30          gfxdev_opcode [5]
[133]    0.0    0.00    0.00      30         GfxDev_WriteSLong [133]
-----------------------------------------------
                0.00    0.00      30/30          Tex_LoadTexture2 [23]
[134]    0.0    0.00    0.00      30         Tex_GetModeinfo [134]
-----------------------------------------------
                0.00    0.00      22/22          UICon_Think [110]
[135]    0.0    0.00    0.00      22         UICon_IChar [135]
-----------------------------------------------
                0.00    0.00       4/4           GfxFont_Init [149]
[136]    0.0    0.00    0.00       4         GfxFont_Register [136]
-----------------------------------------------
                0.00    0.00       3/3           GfxDrv_MainWndProc@16 [233]
[137]    0.0    0.00    0.00       3         GfxDrv_AppActivate [137]
-----------------------------------------------
                0.00    0.00       2/2           GfxFont_Init [149]
[138]    0.0    0.00    0.00       2         GfxFont_LoadFont [138]
-----------------------------------------------
                0.00    0.00       2/2           Tex_LoadTexture2 [23]
[139]    0.0    0.00    0.00       2         Tex_Resample [139]
-----------------------------------------------
                0.00    0.00       2/2           WinMain@16 [2]
[140]    0.0    0.00    0.00       2         checkarg [140]
-----------------------------------------------
                0.00    0.00       1/1           WinMain@16 [2]
[141]    0.0    0.00    0.00       1         DevicesUI_Init [141]
                0.00    0.00       1/1           Gfxdev_Init [150]
                0.00    0.00       1/1           IfDev_Init [151]
                0.00    0.00       1/1           Mouse_Init [152]
-----------------------------------------------
                0.00    0.00       1/1           GfxDrv_VID_SetWindowedMode [147]
[142]    0.0    0.00    0.00       1         GfxDrv_CenterWindow [142]
-----------------------------------------------
                0.00    0.00       1/1           GfxDrv_Start [145]
[143]    0.0    0.00    0.00       1         GfxDrv_GL_Init [143]
-----------------------------------------------
                0.00    0.00       1/1           Gfxdev_Init [150]
[144]    0.0    0.00    0.00       1         GfxDrv_Init [144]
-----------------------------------------------
                0.00    0.00       1/1           gfxdev_open [412]
[145]    0.0    0.00    0.00       1         GfxDrv_Start [145]
                0.00    0.00       1/1           GfxDrv_VID_InitDIB [146]
                0.00    0.00       1/1           GfxDrv_VID_SetWindowedMode [147]
                0.00    0.00       1/1           GfxDrv_bSetupPixelFormat [148]
                0.00    0.00       1/1           GfxDrv_GL_Init [143]
-----------------------------------------------
                0.00    0.00       1/1           GfxDrv_Start [145]
[146]    0.0    0.00    0.00       1         GfxDrv_VID_InitDIB [146]
-----------------------------------------------
                0.00    0.00       1/1           GfxDrv_Start [145]
[147]    0.0    0.00    0.00       1         GfxDrv_VID_SetWindowedMode [147]
                0.00    0.00       1/1           GfxDrv_CenterWindow [142]
-----------------------------------------------
                0.00    0.00       1/1           GfxDrv_Start [145]
[148]    0.0    0.00    0.00       1         GfxDrv_bSetupPixelFormat [148]
-----------------------------------------------
                0.00    0.00       1/1           gfxdev_open [412]
[149]    0.0    0.00    0.00       1         GfxFont_Init [149]
                0.00    0.00       4/4           GfxFont_Register [136]
                0.00    0.00       2/2           GfxFont_LoadFont [138]
-----------------------------------------------
                0.00    0.00       1/1           DevicesUI_Init [141]
[150]    0.0    0.00    0.00       1         Gfxdev_Init [150]
                0.00    0.00       1/1           GfxDrv_Init [144]
                0.00    0.00       1/1           Tex_Init2 [161]
-----------------------------------------------
                0.00    0.00       1/1           DevicesUI_Init [141]
[151]    0.0    0.00    0.00       1         IfDev_Init [151]
-----------------------------------------------
                0.00    0.00       1/1           DevicesUI_Init [141]
[152]    0.0    0.00    0.00       1         Mouse_Init [152]
-----------------------------------------------
                0.00    0.00       1/1           Render_Init [86]
[153]    0.0    0.00    0.00       1         Obj3D_Init [153]
                0.00    0.00       1/1           Obj3D_TexInit [157]
                0.00    0.00       1/1           Prim_Init [159]
                0.00    0.00       1/1           Obj3D_SpriteInit [156]
                0.00    0.00       1/1           Obj3D_SkyInit [155]
                0.00    0.00       1/1           Obj3D_PhysInit [154]
-----------------------------------------------
                0.00    0.00       1/1           Obj3D_Init [153]
[154]    0.0    0.00    0.00       1         Obj3D_PhysInit [154]
-----------------------------------------------
                0.00    0.00       1/1           Obj3D_Init [153]
[155]    0.0    0.00    0.00       1         Obj3D_SkyInit [155]
-----------------------------------------------
                0.00    0.00       1/1           Obj3D_Init [153]
[156]    0.0    0.00    0.00       1         Obj3D_SpriteInit [156]
-----------------------------------------------
                0.00    0.00       1/1           Obj3D_Init [153]
[157]    0.0    0.00    0.00       1         Obj3D_TexInit [157]
-----------------------------------------------
                0.00    0.00       1/1           Render_Init [86]
[158]    0.0    0.00    0.00       1         ObjSK_Init [158]
                0.00    0.00       2/166         SYMGi [123]
-----------------------------------------------
                0.00    0.00       1/1           Obj3D_Init [153]
[159]    0.0    0.00    0.00       1         Prim_Init [159]
-----------------------------------------------
                0.00    0.00       1/1           Render_Init [86]
[160]    0.0    0.00    0.00       1         Render3D_Init [160]
-----------------------------------------------
                0.00    0.00       1/1           Gfxdev_Init [150]
[161]    0.0    0.00    0.00       1         Tex_Init2 [161]
-----------------------------------------------
                0.00    0.00       1/1           Render_Init [86]
[162]    0.0    0.00    0.00       1         UICon_Print [162]
                0.00    0.00    3485/3485        UICon_WChar [113]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
